File,Key,Value,Translation
VIPAdvanced/aerospace/vehicledef_DAKOTA_TRANSPORT.json,Description.Details,"The Dakota Transport Gunship was designed as a carrier for infantry squads. After the development of Inner Sphere Battle Armor, the Dakota was quickly refit to accomodate a BA squad. Because of the Dakota's ease of maintenance and deployment, it became ubiquitous on the battlefields of the Inner Sphere.

 <b><color=#ffcc00>CARRIES A SQUAD OF IS STANDARD BATTLE ARMOR!</color></b>

 <b><color=#ffcc00>ICE: Air breathing Combustion Engine. This unit can not deploy in thin atmosphere.</color></b>

 <b><color=#ffcc00>Movement: 8/12 Hex: 240/360 Meters.</color></b>

<b>Armor:</b> Armor
<b>Structure:</b> Structure
<b>Values       A        S  </b>
<b>Front</b>       90     10
<b>Left</b>          77     10
<b>Right</b>        77     10
<b>Rear</b>         45     10

<b>Total</b>      319     50
","다코타 수송 건십은 보병 분대를 수송하는 기체로 설계되었습니다. 이너스피어 배틀 아머가 개발된 이후, 다코타는 BA 분대를 수용할 수 있도록 빠르게 개수되었습니다. 다코타는 정비와 배치가 쉬웠기 때문에, 이너스피어의 전장에서 어디서나 볼 수 있게 되었습니다.

 <b><color=#ffcc00>이너스피어 표준 배틀 아머 분대 1개를 수송합니다!</color></b>

 <b><color=#ffcc00>ICE: 공기 흡입식 연소 엔진입니다. 이 유닛은 대기가 희박한 환경에서는 배치할 수 없습니다.</color></b>

 <b><color=#ffcc00>이동력: 8/12 헥스: 240/360미터.</color></b>

<b>장갑:</b> 장갑
<b>구조:</b> 구조
<b>수치       A        S  </b>
<b>전면</b>       90     10
<b>좌측</b>          77     10
<b>우측</b>        77     10
<b>후면</b>         45     10

<b>총계</b>      319     50"
VIPAdvanced/aerospace/vehicledef_DIXON.json,Description.Details,"The Dixon was originally intended for police work and later for firefighting. Armed with various sprayers and liquid storage tanks, the Dixon was relatively successful at its jobs and can still be found among various planetary emergency reponse forces. However, this variant of the Dixon was repurposed for military applications. Armed with a variety of mortars, machine guns, flamers, and some military-grade armor, the Dixon Peacekeeper proved moderately effective but generally could only be found among the poorer periphery forces that couldn't afford better equipment.","딕슨은 원래 경찰 업무용으로, 이후에는 소방용으로 설계되었습니다. 각종 분무기와 액체 저장 탱크로 무장한 딕슨은 그 임무들에서 비교적 성공적이었으며, 지금도 여러 행성의 긴급 대응 부대에서 찾아볼 수 있습니다. 그러나 이 딕슨의 파생형은 군용으로 전용되었습니다. 다양한 박격포, 기관총, 화염방사기, 그리고 일부 군용 등급 장갑으로 무장한 딕슨 피스키퍼는 어느 정도 효과를 보였지만, 대체로 더 나은 장비를 감당할 수 없던 가난한 변방지역 세력들 사이에서만 찾아볼 수 있었습니다."
VIPAdvanced/aerospace/vehicledef_DIXON_GRENADE.json,Description.Details,"The Dixon was originally intended for police work and later for firefighting. Armed with various sprayers and liquid storage tanks, the Dixon was relatively successful at its jobs and can still be found among various planetary emergency reponse forces. However, this variant of the Dixon was repurposed for military applications. Armed with a variety of chemical lasers and grenade launchers, as well as some military-grade armor, the Dixon Bombardment Zeppelin proved moderately effective but generally could only be found among the poorer periphery forces that couldn't afford better equipment.","딕슨은 원래 경찰 업무용으로 설계되었고 이후에는 소방용으로도 쓰이게 되었습니다. 다양한 분사기와 액체 저장 탱크로 무장한 딕슨은 그 임무들에서 비교적 성공적이었으며, 지금도 여러 행성의 비상 대응 부대에서 찾아볼 수 있습니다. 하지만 이 딕슨 개량형은 군사용으로 전용되었습니다. 다양한 화학 레이저와 유탄 발사기, 그리고 일부 군용 등급 장갑으로 무장한 딕슨 폭격 비행선은 중간 정도의 효율을 입증했지만, 대체로 더 나은 장비를 구할 형편이 안 되는 가난한 변방지역 세력들 사이에서만 찾아볼 수 있었습니다."
VIPAdvanced/aerospace/vehicledef_HGSCORPION.json,Description.Details,"A heavy attack VTOL, the Scorpion Attack VTOL is a gunship, designed for heavy assaults against armored targets. It carries heavy firepower for a VTOL and is built with durability in mind (insofar as the frame of a VTOL can be durable).

 <b><color=#ffcc00>Fuel Cell: Improved vehicle engine that works in a Vacuum.</color></b>

 <b><color=#ffcc00>Movement: 6/9 Hex: 180/270 Meters.</color></b>

<b>Armor:</b> Ferro-Fibrous
<b>Structure:</b> Structure
<b>Values       A        S  </b>
<b>Front</b>       100     25
<b>Left</b>          100     25
<b>Right</b>        100     25
<b>Rear</b>         100     25
<b>Turret</b>       65     25

<b>Total</b>      465     125
","헤비 공격 VTOL인 스콜피온 어택 VTOL은 장갑 목표물에 대한 중돌격용으로 설계된 건십입니다. VTOL치고는 강력한 화력을 탑재하고 있으며, 내구성을 염두에 두고 제작되었습니다(VTOL의 프레임이 내구성을 가질 수 있는 한도 내에서 말입니다).

 <b><color=#ffcc00>연료 전지: 진공 상태에서 작동하는 개량형 차량 엔진입니다.</color></b>

 <b><color=#ffcc00>기동력: 6/9 헥스: 180/270미터입니다.</color></b>

<b>장갑:</b> 페로-파이버러스
<b>구조:</b> 스트럭처
<b>수치       A        S  </b>
<b>전면</b>       100     25
<b>좌측</b>          100     25
<b>우측</b>        100     25
<b>후면</b>         100     25
<b>터렛</b>       65     25

<b>총합</b>      465     125"
VIPAdvanced/aerospace/vehicledef_HORSKR_AIRLIFT.json,Description.Details,"The Horskr Airlift VTOL was originally designed for rapid battlefield salvage: it could come in and make off with valuable salvage quicker than any ground team could do. However, while it excelled at this task it wasn't long until enterprising mercenaries realized a second use for the VTOL, namely carrying combat units around to places they normally couldn't go. The Horskr is lightly armed and armored but the immense utility it provides is generally considered worthwhile.</color></b>

 <b><color=#ffcc00>Movement: 5/8 Hex: 150/240 Meters.</color></b>

<b>Armor:</b> Armor
<b>Structure:</b> Structure
<b>Values       A        S  </b>
<b>Front</b>       165     30
<b>Left</b>          125     30
<b>Right</b>        125     30
<b>Rear</b>         75     30

<b>Total</b>      490     120
","호스크르 공중수송 VTOL은 원래 신속한 전장 인양을 위해 설계되었습니다. 어떤 지상 팀보다도 더 빠르게 들어와 귀중한 인양품을 챙겨 달아날 수 있었습니다. 하지만 이 임무에서 뛰어난 성능을 보이자, 수완 좋은 용병들은 머지않아 이 VTOL의 두 번째 용도를 깨달았습니다. 바로 전투 유닛들을 원래라면 갈 수 없는 장소로 실어 나르는 것이었습니다. 호스크르는 무장과 장갑이 빈약하지만, 그것이 제공하는 막대한 활용성은 대체로 충분히 가치 있는 것으로 여겨집니다.</color></b>

 <b><color=#ffcc00>이동력: 5/8 헥스: 150/240미터.</color></b>

<b>장갑:</b> Armor
<b>구조:</b> Structure
<b>수치       A        S  </b>
<b>전면</b>       165     30
<b>좌측</b>          125     30
<b>우측</b>        125     30
<b>후면</b>         75     30

<b>합계</b>      490     120"
VIPAdvanced/aerospace/vehicledef_KARNOV_TRANSPORT.json,Description.Details,"Produced by the New Earth Trading Company, with secret ComStar assistance, the Karnov Support VTOL has been a staple in militaries and mercenary commands across the Inner Sphere for centuries. This version, the Karnov Heavy Transport VTOL, was been retooled to carry two squads of Battle Armor into combat. While dangerous as the Karnov is poorly armored, it provides deep strike capability for BA teams.

 <b><color=#ffcc00>CARRIES A SQUAD OF IS STANDARD AND ACHILLES BATTLE ARMOR!</color></b>

 <b><color=#ffcc00>ICE: Air breathing Combustion Engine. This unit can not deploy in thin atmosphere.</color></b>

 <b><color=#ffcc00>Movement: 7/11 Hex: 210/330 Meters.</color></b>

<b>Armor:</b> Armor
<b>Structure:</b> Structure
<b>Values       A        S  </b>
<b>Front</b>       120     15
<b>Left</b>          101     15
<b>Right</b>        101     15
<b>Rear</b>         60     15

<b>Total</b>      382     75
","뉴 어스 트레이딩 컴퍼니가 생산하고 컴스타의 비밀 지원을 받아 탄생한 카르노프 서포트 VTOL은 수세기 동안 이너스피어 전역의 군대와 용병 부대에서 주력 기체로 자리해 왔습니다. 이 버전인 카르노프 헤비 트랜스포트 VTOL은 배틀 아머 분대 두 개를 전장에 투입할 수 있도록 개수되었습니다. 카르노프는 장갑이 빈약해 위험하지만, BA 팀에게 심층 타격 능력을 제공합니다.

 <b><color=#ffcc00>IS 스탠다드 및 아킬레스 배틀 아머 분대 하나를 탑재합니다!</color></b>

 <b><color=#ffcc00>ICE: 공기 흡입식 연소 엔진입니다. 이 유닛은 희박한 대기에서는 배치할 수 없습니다.</color></b>

 <b><color=#ffcc00>이동: 7/11 헥스: 210/330미터.</color></b>

<b>장갑:</b> 장갑
<b>구조:</b> 구조
<b>수치       A        S  </b>
<b>전면</b>       120     15
<b>좌측</b>          101     15
<b>우측</b>        101     15
<b>후면</b>         60     15

<b>총합</b>      382     75"
VIPAdvanced/aerospace/vehicledef_KIROV.json,Description.Details,"It's a zeppelin. With guns. It's a battle zeppelin. The cyrillic on the side says something about an Omnissiah? No one's really sure who that is but here we go. Well, on its own merits the Kirov Attack Zeppelin has proven oddly adept in combat operations on Periphery worlds, leading to the Kirov seeing deployment with various Periphery powers as an inexpensive force multiplier. They're semi-fragile though, as befits a large bag of flammable gas, but the Kirov packs a punch. The stock Kirov, if there can be such a thing, carries an assortment of Heavy Rifles, Medium Cannons, and Bomb Bays for maximum target saturation.","비행선입니다. 총이 달렸습니다. 전투 비행선입니다. 옆면의 키릴 문자는 어떤 옴니시아에 대한 내용이라고 적혀 있습니다? 그게 누군지 정말로 확실히 아는 사람은 없지만, 아무튼 가보겠습니다. 자체 성능만 놓고 봐도 키로프 어택 제플린은 변방지역 세계들의 전투 작전에서 이상할 만큼 뛰어난 능력을 입증했고, 그 결과 키로프는 값싼 전력 증강 수단으로 여러 변방지역 세력에 배치되고 있습니다. 다만 인화성 가스로 가득 찬 거대한 자루에 어울리게 다소 취약하긴 하지만, 키로프는 한 방이 있습니다. 기본형 키로프라는 게 있다면, 그 기체는 최대한의 목표 포화를 위해 헤비 라이플, 미디엄 캐논, 그리고 폭탄창을 다양하게 탑재하고 있습니다."
VIPAdvanced/aerospace/vehicledef_KIROV_LRM.json,Description.Details,"It's a zeppelin. With guns. It's a battle zeppelin. The cyrillic on the side says something about an Omnissiah? No one's really sure who that is but here we go. Well, on its own merits the Kirov Attack Zeppelin has proven oddly adept in combat operations on Periphery worlds, leading to the Kirov seeing deployment with various Periphery powers as an inexpensive force multiplier. They're semi-fragile though, as befits a large bag of flammable gas, but the Kirov packs a punch. The LRM Kirov carries both a battery of LRM launchers as well as a few Medium Chemical Lasers. For close-range defense, 330 Rocket Launcher tubes are provided.","제플린입니다. 포가 달려 있습니다. 전투 제플린입니다. 옆면의 키릴 문자는 옴니사이어에 관한 뭐라고 적혀 있다고 합니다? 그게 누군지는 아무도 확실히 모르지만, 아무튼 가보겠습니다. 뭐, 그 자체 성능만 놓고 보면 키로프 어택 제플린은 변방지역 세계들에서의 전투 작전에서 이상할 정도로 뛰어난 기량을 입증했고, 그 결과 키로프는 값싼 전력 증강 수단으로 여러 변방지역 세력에 배치되게 되었습니다. 다만 가연성 가스로 가득 찬 커다란 자루답게 다소 잘 부서지지만, 키로프는 강력한 화력을 자랑합니다. LRM 키로프는 LRM 발사기 포대와 더불어 미디엄 케미컬 레이저 몇 문도 탑재하고 있습니다. 근거리 방어용으로는 330개의 로켓 런처 발사관이 제공됩니다."
VIPAdvanced/aerospace/vehicledef_KIROV_TURBO.json,Description.Details,"It's a zeppelin. With guns. It's a battle zeppelin. The cyrillic on the side says something about an Omnissiah? No one's really sure who that is but here we go. Well, on its own merits the Kirov Attack Zeppelin has proven oddly adept in combat operations on Periphery worlds, leading to the Kirov seeing deployment with various Periphery powers as an inexpensive force multiplier. They're semi-fragile though, as befits a large bag of flammable gas, but the Kirov packs a punch. The so-called Turbo Kirov, for it moves faster than other variants, carries an assortment of Large and Medium Chemical Lasers as well as Bomb Bays for maximum target saturation.","비행선입니다. 총이 달려 있습니다. 전투 비행선입니다. 옆면의 키릴 문자에는 옴니사이아에 관한 뭐라고 적혀 있다는데요? 그게 누군지 정말 확실히 아는 사람은 없지만 아무튼 가보겠습니다. 뭐, 자체 성능만 놓고 봐도 키로프 어택 제플린은 변방지역 행성들에서의 전투 작전에 묘하게 능숙하다는 것이 입증되었고, 그 결과 키로프는 값싼 전력 증폭 수단으로 여러 변방지역 세력에 배치되게 되었습니다. 다만 반쯤은 깨지기 쉬운 편인데, 인화성 가스로 가득 찬 커다란 주머니라는 점에 걸맞다고 할 수 있겠습니다. 하지만 키로프는 강력한 한 방을 갖추고 있습니다. 이른바 터보 키로프는, 다른 파생형보다 더 빠르게 움직이기 때문에 그렇게 불리는데, 최대한의 목표 포화를 위해 다양한 라지 및 미디엄 케미컬 레이저와 폭탄 격실을 탑재하고 있습니다."
VIPAdvanced/aerospace/vehicledef_NIGHTSHADE_LPPC.json,Description.Details,"Contracted by the Word of Blake to investigate updated versions of numerous classic SLDF designs, the Terran based Meers-Skobel Defense Corporation's version is slightly slower but carries a more useful equipment and weapons load. Clad in two and half tons of FiberTech Light Plus Ferro-Fibrous armor, the modern Nightshade retains the Guardian ECM but adds a C3i Computer, carrying a single Moscovia Light PPC for protection.

<b><color=#ffcc00>Movement: 12/18 Hex: 360/540 Meters.</color></b>

<b>Structure:</b> Structure
<b>Values       A        S  </b>
<b>Front</b>        65     15
<b>Left</b>          50     15
<b>Right</b>        50     15
<b>Rear</b>         45     15


<b>Rotor</b>         15     10

<b>Total</b>      245     75</color>","수많은 고전적인 SLDF 설계의 개량형을 조사하기 위해 워드 오브 블레이크와 계약한, 테란에 기반을 둔 미어스-스코벨 디펜스 코퍼레이션의 버전은 약간 더 느리지만 더 유용한 장비와 무장 구성을 갖추고 있습니다. 2.5톤의 파이버테크 라이트 플러스 페로-파이브러스 장갑으로 둘러싸인 현대식 나이트셰이드는 가디언 ECM은 유지하면서 C3i 컴퓨터를 추가했으며, 방어용으로 모스코비아 라이트 PPC 1문을 탑재하고 있습니다.

<b><color=#ffcc00>기동력: 12/18 헥스: 360/540미터.</color></b>

<b>구조:</b> 구조
<b>수치       A        S  </b>
<b>전면</b>        65     15
<b>좌측</b>          50     15
<b>우측</b>        50     15
<b>후면</b>         45     15


<b>로터</b>         15     10

<b>합계</b>      245     75</color>"
